WWI_ID,MSNDATE,OPERATION,COUNTRY,SERVICE,UNIT,MDS,MISSIONNUM,TAKEOFFTIME,NUMBEROFPLANESATTACKING,CALLSIGN,WEAPONSEXPENDED,WEAPONTYPE,WEAPONWEIGHT,BOMBLOAD,LATITUDE,LONGITUDE,TGTLOCATION,TGTCOUNTRY,TGTTYPE,TAKEOFFBASE,TAKEOFFLATITUDE,TAKEOFFLONGITUDE,BDA,ENEMYACTION,ROUTEDETAILS,ISRCOLLECTED,FRIENDLYCASUALTIES,WEATHER,ALTITUDE
377,14/09/1918,ST MIHIEL,USA,USAAS,11TH AERO SQUADRON,BREGUET 14 B2,37,9/14/18 11:15,8,,,,,0,48.964999,6.057756,VITTONVILLE AND ARNAVILLE,FRANCE,TOWN,"AMANTY, FRANCE",,,BOMBED AND REACHED VITTONVILLE AND ARNAVILLE,,,,,,10000
378,14/09/1918,ST MIHIEL,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,38,9/14/18 11:15,3,,12,155 MM DEMOLITION,1320,440,49.16957,5.42104,DOMMARY-BARONCOURT,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NO BURSTS WERE OBSERVED DUE TO CLOUD BANKS,ANTIAIRCRAFT VERY LIGHT AND INACCURATE.  NO E.A> SEEN,,CHAMBLEY SEEMED COMPLETELY DESERTED,NONE,POOR,13000
379,14/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,39,9/14/18 13:15,4,,8,155 MM DEMOLITION,880,220,48.964999,6.057756,VITTONVILLE AND ARNAVILLE,FRANCE,TOWN,"AMANTY, FRANCE",,,"BURSTS SEEN IN VITTONVILLE AND ARNAVILLE; ALSO, SEVERAL BURSTS AMONG TROOPS AND HORSES IN MEADOW EAST OF ARNAVILLE","ENEMY AIRCRAFT ENCOUNTERED - NONE,  ONE UNKNOWN PLANE AT 16:35 SOUTHEAST OF VILLES. SWR BAD [SIC].  ANTIAIRCRAFT FAIRLY ACTIVE AND ACCURATE","TOUL, PONT-A-ROUSSON, AMANTY","ONE WAGON TRAIN OF 6 STANDING OUTSIDE ARNAVILLE, WAGON TRAIN OF 15 GOING EAST BETWEEN BAYONVILLE AND ARNAVILLE.  ONE 30 CAR TRAIN GOING EAST AT ARNAVILLE AT 16:25",NONE,"NEAR LINES, FAIR",11700
380,14/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,39,9/14/18 13:15,4,,12,115 MM,528,132,48.964999,6.057756,VITTONVILLE AND ARNAVILLE,FRANCE,TOWN,"AMANTY, FRANCE",,,"BURSTS SEEN IN VITTONVILLE AND ARNAVILLE; ALSO, SEVERAL BURSTS AMONG TROOPS AND HORSES IN MEADOW EAST OF ARNAVILLE","ENEMY AIRCRAFT ENCOUNTERED - NONE,  ONE UNKNOWN PLANE AT 16:35 SOUTHEAST OF VILLES. SWR BAD [SIC].  ANTIAIRCRAFT FAIRLY ACTIVE AND ACCURATE","TOUL, PONT-A-ROUSSON, AMANTY","ONE WAGON TRAIN OF 6 STANDING OUTSIDE ARNAVILLE, WAGON TRAIN OF 15 GOING EAST BETWEEN BAYONVILLE AND ARNAVILLE.  ONE 30 CAR TRAIN GOING EAST AT ARNAVILLE AT 16:25",NONE,"NEAR LINES, FAIR",11700
381,14/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,39,9/14/18 13:15,4,,12,90 MM,237.6,59.4,48.964999,6.057756,VITTONVILLE AND ARNAVILLE,FRANCE,TOWN,"AMANTY, FRANCE",,,"BURSTS SEEN IN VITTONVILLE AND ARNAVILLE; ALSO, SEVERAL BURSTS AMONG TROOPS AND HORSES IN MEADOW EAST OF ARNAVILLE","ENEMY AIRCRAFT ENCOUNTERED - NONE,  ONE UNKNOWN PLANE AT 16:35 SOUTHEAST OF VILLES. SWR BAD [SIC].  ANTIAIRCRAFT FAIRLY ACTIVE AND ACCURATE","TOUL, PONT-A-ROUSSON, AMANTY","ONE WAGON TRAIN OF 6 STANDING OUTSIDE ARNAVILLE, WAGON TRAIN OF 15 GOING EAST BETWEEN BAYONVILLE AND ARNAVILLE.  ONE 30 CAR TRAIN GOING EAST AT ARNAVILLE AT 16:25",NONE,"NEAR LINES, FAIR",11700
382,14/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,39,9/14/18 13:15,4,,140,ROUNDS,3.4804,0.8701,48.964999,6.057756,VITTONVILLE AND ARNAVILLE,FRANCE,TOWN,"AMANTY, FRANCE",,,"BURSTS SEEN IN VITTONVILLE AND ARNAVILLE; ALSO, SEVERAL BURSTS AMONG TROOPS AND HORSES IN MEADOW EAST OF ARNAVILLE","ENEMY AIRCRAFT ENCOUNTERED - NONE,  ONE UNKNOWN PLANE AT 16:35 SOUTHEAST OF VILLES. SWR BAD [SIC].  ANTIAIRCRAFT FAIRLY ACTIVE AND ACCURATE","TOUL, PONT-A-ROUSSON, AMANTY","ONE WAGON TRAIN OF 6 STANDING OUTSIDE ARNAVILLE, WAGON TRAIN OF 15 GOING EAST BETWEEN BAYONVILLE AND ARNAVILLE.  ONE 30 CAR TRAIN GOING EAST AT ARNAVILLE AT 16:25",NONE,"NEAR LINES, FAIR",11700
383,14/09/1918,ST MIHIEL,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,40,9/14/18 15:35,8,,32,155 MM DEMOLITION,3520,440,49.3338,5.59701,GORZE,FRANCE,GORZE,"AMANTY, FRANCE",,,BURSTS WERE OBSERVED ON HILL IMMEDIATELY TO THE EAST OF GORZE,"ANTIAIRCRAFT HEAVY AND VERY ACCURATE.  3 FOKKER BIPLANES SEEN AT 16:15, ENGAGED AT 16:20 10,000 FT NEAR GORSE.  PLANES WERE FEW BUT AGGRESSIVE","TOUL, NANCY, PONT-A-MOUSSON, GORSE, THIACOURT, AMANTY","1 TRAIN OF 50 CARS NORTHOF ARNEVILLE GOING TOWARD METZ.  SINGLE E. A. BIPLANE 14000 FT NEAR NANCY AT 16:05 PM.  ENEMY BALLOON 371.8, 250.8",NONE,VERY GOOD,10000
384,14/09/1918,ST MIHIEL,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,40,9/14/18 15:35,8,,500,ROUNDS,12.43,1.55375,49.3338,5.59701,GORZE,FRANCE,GORZE,"AMANTY, FRANCE",,,BURSTS WERE OBSERVED ON HILL IMMEDIATELY TO THE EAST OF GORZE,"ANTIAIRCRAFT HEAVY AND VERY ACCURATE.  3 FOKKER BIPLANES SEEN AT 16:15, ENGAGED AT 16:20 10,000 FT NEAR GORSE.  PLANES WERE FEW BUT AGGRESSIVE","TOUL, NANCY, PONT-A-MOUSSON, GORSE, THIACOURT, AMANTY","1 TRAIN OF 50 CARS NORTHOF ARNEVILLE GOING TOWARD METZ.  SINGLE E. A. BIPLANE 14000 FT NEAR NANCY AT 16:05 PM.  ENEMY BALLOON 371.8, 250.8",NONE,VERY GOOD,10000
385,14/09/1918,,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,,DAY,11,,22,112 LB BOMB,2524,229.4545455,49.815713,6.695214,EHRANG,GERMANY,RAIL JTN,AZELOT,48.5941522,6.2420764,,,,,0,,10000
386,14/09/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9 DAY BOMBER,,DAY,18,,36,112 LB BOMB,4092,227.3333333,49.115461,6.175875,"METZ-SABLON, BUHL",FRANCE,"RAILWAYS, AERODROME",AZELOT,48.5941522,6.2420764,,,,,1,,10000
387,14/09/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,16,,32,112 LB BOMB,3584,224,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,10000
388,14/09/1918,,UK,RAF,NO. 110 SQDN,AIRCO DH9A DAY BOMBER,,DAY,6,,18,112 LB BOMB,2028,338,48.152448,2.202988,BOULAY,FRANCE,AERODROME,BETTONCOURT,48.35622051,6.1545324,,,,,0,,10000
389,14/09/1918,,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,,NIGHT,9,,120,112 LB BOMB,13522,1502.444444,49.115461,6.175875,"METZ-SABLON, KAISERN, COURCELLES",FRANCE,RAILWAYS,XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,6500
390,14/09/1918,,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,,NIGHT,3,,47,112 LB BOMB,5264,1754.666667,49.115461,6.175875,"METZ-SABLON, BOULAY",FRANCE,"RAILWAYS, AERODROME",XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,8700
391,14/09/1918,,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,,NIGHT,9,,127,112 LB BOMB,14295,1588.333333,49.815713,6.695214,"EHRANG, KAISERN, COURCELLES",GERMANY,RAILWAYS,XAFF_VILLERS,48.41122886,6.5995216,,,,,2,,10000
392,14/09/1918,,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,,NIGHT,8,,107,112 LB BOMB,12076,1509.5,49.066651,6.308383,"COURCELLES, SAARBURG, METZ-SABLON, FRESCATY",FRANCE,RAIIWAVS. AERODROME,AUTREVILLE,49.58890345,3.228178024,,,,,1,,10000
393,14/09/1918,,FRANCE,GAR,NIGHT BOMBARDMENT GRP,CAPRONI,,,4,,,,660,165,,,CONFLANS,FRANCE,RAIL YARD,VILLENEUVE-LES-VERTUS,48.905278,4.001944,,,,,,,
394,14/09/1918,,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,,,8,10 KG,176,,,,"VALLEY OF THE MAD, BETWEEN CONFLANS AND MARS-LE-TOUR, AND CHAMBLEY",FRANCE,ENEMY TROOPS AND TRANSPORTS,VAUCOULEURS,48.601914,5.66551,,,,,,,
395,14/09/1918,,FRANCE,GAR,FRENCH AERIAL DIVISION,BREGUET 14 B2,,,,,,,44000,,,,CONVOYS AND TROOP CONCENTRATIONS ON IMMEDIATE REAR OF ENEMY LINES,FRANCE,,FOURNEUIL,49.49353,2.107301,,,,,,,
396,15/09/1918,ST MIHIEL,USA,USAAS,11TH AERO SQUADRON,,42,9/15/18 11:00,0,,8,155 MM DEMOLITION,880,,49.011487,6.030617,ARNAVILLE,FRANCE,RR,"AMANTY, FRANCE",,,BURSTS OBSERVED NIDWAY BETWEEN ONEVILLE AND ARNEVILLE VERY CLOSE. SOUTH OF R.R. HIGHWAY,"ANTIAIRCRAFT QUITE ACTIVE BUT NOT ACCURATE.  7 ENEMY AIRCRAFT SEEN AT 12:10, 10,000 FEET NEAR ONVILLE.  AUSTRIAN, LOOKED LIKE SPADS, MUDDY BROWN COLOR.",MOSELLE RIVER,CONGESTED TRUCK TRAFFIC ON ROAD NEAR OBJECTIVE AND WAY FROM ARNAVILLE TO METZ.  MANY OBSERVATION BALLOONS,NONE,VERY GOOD,10000
397,15/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,42,9/15/18 11:00,6,,10,155 MM DEMOLITION,1100,183.3333333,49.011487,6.030617,ARNAVILLE,FRANCE,TOWN,"AMANTY, FRANCE",,,BURSTS OBSERVED IN EASTERN PORTION OF ARNAVILLE,"ANTIAIRCRAFT FAIRLY ACTIVE AND ACCURATE.  9 ENEMY AIRCRAFT ATTACKED AT 1215, 4000M ALTITUDE, EAST OF ARNAVILLE BUT NOT VERY PERSISTENT.  PROBABLY FOKKERS, COLOR GREENISH BROWN.",,LANDING T IN OPEN FIELD AT 3700-2427; 3 CANNIONS ON ROAD BETWEEN CHAMPEY AND VITTENVILLE; ONE TRAIN SOUTH BELOW ARNAVILLE.,NONE,GOOD,13650
398,15/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,42,9/15/18 11:00,6,,8,115 MM,352,58.66666667,49.011487,6.030617,ARNAVILLE,FRANCE,TOWN,"AMANTY, FRANCE",,,BURSTS OBSERVED IN EASTERN PORTION OF ARNAVILLE,"ANTIAIRCRAFT FAIRLY ACTIVE AND ACCURATE.  9 ENEMY AIRCRAFT ATTACKED AT 1215, 4000M ALTITUDE, EAST OF ARNAVILLE BUT NOT VERY PERSISTENT.  PROBABLY FOKKERS, COLOR GREENISH BROWN.",,LANDING T IN OPEN FIELD AT 3700-2427; 3 CANNIONS ON ROAD BETWEEN CHAMPEY AND VITTENVILLE; ONE TRAIN SOUTH BELOW ARNAVILLE.,NONE,GOOD,13650
399,15/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,42,9/15/18 11:00,6,,12,90 MM,237.6,39.6,49.011487,6.030617,ARNAVILLE,FRANCE,TOWN,"AMANTY, FRANCE",,,BURSTS OBSERVED IN EASTERN PORTION OF ARNAVILLE,"ANTIAIRCRAFT FAIRLY ACTIVE AND ACCURATE.  9 ENEMY AIRCRAFT ATTACKED AT 1215, 4000M ALTITUDE, EAST OF ARNAVILLE BUT NOT VERY PERSISTENT.  PROBABLY FOKKERS, COLOR GREENISH BROWN.",,LANDING T IN OPEN FIELD AT 3700-2427; 3 CANNIONS ON ROAD BETWEEN CHAMPEY AND VITTENVILLE; ONE TRAIN SOUTH BELOW ARNAVILLE.,NONE,GOOD,13650
400,15/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,42,9/15/18 11:00,6,,6,90 MM INCENDIARY,118.8,19.8,49.011487,6.030617,ARNAVILLE,FRANCE,TOWN,"AMANTY, FRANCE",,,BURSTS OBSERVED IN EASTERN PORTION OF ARNAVILLE,"ANTIAIRCRAFT FAIRLY ACTIVE AND ACCURATE.  9 ENEMY AIRCRAFT ATTACKED AT 1215, 4000M ALTITUDE, EAST OF ARNAVILLE BUT NOT VERY PERSISTENT.  PROBABLY FOKKERS, COLOR GREENISH BROWN.",,LANDING T IN OPEN FIELD AT 3700-2427; 3 CANNIONS ON ROAD BETWEEN CHAMPEY AND VITTENVILLE; ONE TRAIN SOUTH BELOW ARNAVILLE.,NONE,GOOD,13650
401,15/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,42,9/15/18 11:00,6,,520,ROUNDS,12.9272,2.154533333,49.011487,6.030617,ARNAVILLE,FRANCE,TOWN,"AMANTY, FRANCE",,,BURSTS OBSERVED IN EASTERN PORTION OF ARNAVILLE,"ANTIAIRCRAFT FAIRLY ACTIVE AND ACCURATE.  9 ENEMY AIRCRAFT ATTACKED AT 1215, 4000M ALTITUDE, EAST OF ARNAVILLE BUT NOT VERY PERSISTENT.  PROBABLY FOKKERS, COLOR GREENISH BROWN.",,LANDING T IN OPEN FIELD AT 3700-2427; 3 CANNIONS ON ROAD BETWEEN CHAMPEY AND VITTENVILLE; ONE TRAIN SOUTH BELOW ARNAVILLE.,NONE,GOOD,13650
402,15/09/1918,ST MIHIEL,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,43,9/15/18 11:05,4,,16,155 MM DEMOLITION,1760,440,49.01514,5.990155,BAYONVILLE-SUR-MAD,FRANCE,,"AMANTY, FRANCE",,,ONE BURST ON ROAD LEADING SOUTH FROM BAYONVILLE,"ANTIAIRCRAFT  WAS HEAVY AND ACCURATE FROM BAYONVILLE TO AVREINVILLE.  9 FOKKERS ENCOUNTERED AT 11,0000 FT NEAR AVAINVILLE.","NANCY, PONT A MOUSSON, BAYONVILLE, THIACOURT, TOUL, AMANTY",,10 PLANES LEFT FIELD; ONE PLANE CRASHED. LIET CCSTEPHEN KILLED AND LT JJ LOUIS SERIOUSLY INJURED.  FOUR PLANES REACHED THE OBJECTIVE.  ALL OTHERS RETURNED OR ARE ACCOUNTED FOR.,VERY GOOD,11000
403,15/09/1918,ST MIHIEL,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,43,9/15/18 11:05,4,,42,ROUNDS,1.0206,0.25515,49.01514,5.990155,BAYONVILLE-SUR-MAD,FRANCE,,"AMANTY, FRANCE",,,ONE BURST ON ROAD LEADING SOUTH FROM BAYONVILLE,"ANTIAIRCRAFT  WAS HEAVY AND ACCURATE FROM BAYONVILLE TO AVREINVILLE.  9 FOKKERS ENCOUNTERED AT 11,0000 FT NEAR AVAINVILLE.","NANCY, PONT A MOUSSON, BAYONVILLE, THIACOURT, TOUL, AMANTY",,10 PLANES LEFT FIELD; ONE PLANE CRASHED. LIET CCSTEPHEN KILLED AND LT JJ LOUIS SERIOUSLY INJURED.  FOUR PLANES REACHED THE OBJECTIVE.  ALL OTHERS RETURNED OR ARE ACCOUNTED FOR.,VERY GOOD,11000
404,15/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,44,9/15/18 15:00,4,,8,155 MM DEMOLITION,880,220,49.440654,5.612335,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,BURSTS ON EASTERN EDGE OF YARDS AND BUILDINGS TO THE EAST OF YARDS,NONE,,1 50 CAR TRAIN GOING SOUTH INTO LOGUYEN AT 1615.  650 CARS IN YARDS AT LOGUYEN.  3 TRUCKS GOING NORTH INTO LONGUYEN@1615.  LANDING T AND SEVEN MACHINES ON FIELD AT LONGUYEN; 2 MACHINES TOOK OFF AT 16:20.  NO ACTIVITY ON CORBEY FIELD,NONE,FAIR,13650
405,15/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,44,9/15/18 15:00,4,,10,115 MM,440,110,49.440654,5.612335,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,BURSTS ON EASTERN EDGE OF YARDS AND BUILDINGS TO THE EAST OF YARDS,NONE,,1 50 CAR TRAIN GOING SOUTH INTO LOGUYEN AT 1615.  650 CARS IN YARDS AT LOGUYEN.  3 TRUCKS GOING NORTH INTO LONGUYEN@1615.  LANDING T AND SEVEN MACHINES ON FIELD AT LONGUYEN; 2 MACHINES TOOK OFF AT 16:20.  NO ACTIVITY ON CORBEY FIELD,NONE,FAIR,13650
406,15/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,44,9/15/18 15:00,4,,6,90 MM INCENDIARY,118.8,29.7,49.440654,5.612335,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,BURSTS ON EASTERN EDGE OF YARDS AND BUILDINGS TO THE EAST OF YARDS,NONE,,1 50 CAR TRAIN GOING SOUTH INTO LOGUYEN AT 1615.  650 CARS IN YARDS AT LOGUYEN.  3 TRUCKS GOING NORTH INTO LONGUYEN@1615.  LANDING T AND SEVEN MACHINES ON FIELD AT LONGUYEN; 2 MACHINES TOOK OFF AT 16:20.  NO ACTIVITY ON CORBEY FIELD,NONE,FAIR,13650
407,15/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,44,9/15/18 15:00,4,,600,ROUNDS,14.916,3.729,49.440654,5.612335,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,BURSTS ON EASTERN EDGE OF YARDS AND BUILDINGS TO THE EAST OF YARDS,NONE,,1 50 CAR TRAIN GOING SOUTH INTO LOGUYEN AT 1615.  650 CARS IN YARDS AT LOGUYEN.  3 TRUCKS GOING NORTH INTO LONGUYEN@1615.  LANDING T AND SEVEN MACHINES ON FIELD AT LONGUYEN; 2 MACHINES TOOK OFF AT 16:20.  NO ACTIVITY ON CORBEY FIELD,NONE,FAIR,13650
408,15/09/1918,ST MIHIEL,USA,USAAS,11TH AERO SQUADRON,,44,9/15/18 15:10,9,,8,155 MM DEMOLITION,880,97.77777778,49.440654,5.612335,LONGUYON,FRANCE,,"AMANTY, FRANCE",,,FIRED AT OBSERVATION BALLOON NEAR DAMVILLERS. NO BURSTS OBSERVED.,ANTIAIRCRAFT FEW.  HAD ALTITUDE BUT NOT RANGE.,"NEUFAHATEAU, BAR-LE-DUC OBJ AND RETURN",NONE,NONE,GOOD,14000
409,15/09/1918,ST MIHIEL,USA,USAAS,11TH AERO SQUADRON,,44,9/15/18 15:10,9,,1000,ROUNDS,24.86,2.762222222,49.440654,5.612335,LONGUYON,FRANCE,,"AMANTY, FRANCE",,,FIRED AT OBSERVATION BALLOON NEAR DAMVILLERS. NO BURSTS OBSERVED.,ANTIAIRCRAFT FEW.  HAD ALTITUDE BUT NOT RANGE.,"NEUFAHATEAU, BAR-LE-DUC OBJ AND RETURN",NONE,NONE,GOOD,14000
410,15/09/1918,ST MIHIEL,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,44,9/15/18 15:15,,,4,155 MM DEMOLITION,440,,49.446035,5.600987,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,"BURSTS OBSERVED ON THE HILL EAST OF YARDS, LONGUYON","ANTIAIRCRAFT FAIRLY HEAVY AND ACCURATE BETWEEN VERDUN AND LOGUYON.  1 EA BIPLANE ENCOUNTERED AT 16:55, 12,000 FT.","AMANTY, VAR-LE-DUC, VERDUN, LONGUYON, VERDUN, ST MIHIEL",ENEMY AIRDROME SOUTHEAST OF LONGUYON FAIRLY ACTIVE.  TWO OUT AND 5 OR 6 PLANES ON THE GROUND.  ONE TRAIN ON THE TRACK LEADING NORTHWEST FROM LONGUYON,NONE,VERY GOOD,14000
411,15/09/1918,ST MIHIEL,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,44,9/15/18 15:15,,,200,ROUNDS,4.86,,49.446035,5.600987,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,"BURSTS OBSERVED ON THE HILL EAST OF YARDS, LONGUYON","ANTIAIRCRAFT FAIRLY HEAVY AND ACCURATE BETWEEN VERDUN AND LOGUYON.  1 EA BIPLANE ENCOUNTERED AT 16:55, 12,000 FT.","AMANTY, VAR-LE-DUC, VERDUN, LONGUYON, VERDUN, ST MIHIEL",ENEMY AIRDROME SOUTHEAST OF LONGUYON FAIRLY ACTIVE.  TWO OUT AND 5 OR 6 PLANES ON THE GROUND.  ONE TRAIN ON THE TRACK LEADING NORTHWEST FROM LONGUYON,NONE,VERY GOOD,14000
412,15/09/1918,,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,,DAY,9,,,,2058,228.6666667,48.766667,9.183333,STUTTGART,GERMANY,DAIMLER WORKS,AZELOT,48.5941522,6.2420764,,,,,0,,10000
413,15/09/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9 DAY BOMBER,,DAY,13,,,,2930,225.3846154,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,10000
414,15/09/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,12,,,,2706,225.5,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,3,,6500
415,15/09/1918,,UK,RAF,NO. 110 SQDN,AIRCO DH9A DAY BOMBER,,DAY,10,,,,3030,303,48.915636,8.007115,BUHL,FRANCE,AERODROME,BETTONCOURT,48.35622051,6.1545324,,,,,0,,10000
416,15/09/1918,,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,,NIGHT,9,,,,12396,1377.333333,48.668822,6.994674,"LORQUIN, MORN, MAINZ",GERMANY,"AERODROMES, RAIL",XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,6500
417,15/09/1918,,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,,NIGHT,5,,,,5143,1028.6,48.668822,6.994674,"LORQUIN, BUHL, SAARBURG",GERMANY,"AERODROMES, CONVOY",XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,8700
418,15/09/1918,,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,,NIGHT,5,,,,10210,2042,48.915636,8.007115,"BUHL, KARLSRUHE",FRANCE,"AERODROME, RAIL STN, DOCKS",XAFF_VILLERS,48.41122886,6.5995216,,,,,0,,10000
419,15/09/1918,,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,,NIGHT,6,,,,9711,1618.5,49.0080848,8.4037563,"KARLSRUHE, MORHANGE, METZ-SABLON",GERMANY,"RAIL STN & DOCKS, AERO",AUTREVILLE,49.58890345,3.228178024,,,,,0,,10000
420,15/09/1918,,FRANCE,GAR,NIGHT BOMBARDMENT GRP,CAPRONI,,,20,,,,17617.6,880.88,,,"LONGOYON,  DOMMARY BARONCOURT, CONDFLANS, ADUN-LE-ROMAN",FRANCE,,VILLENEUVE-LES-VERTUS,48.905278,4.001944,,,,,,,
421,16/09/1918,ST MIHIEL,USA,USAAS,11TH AERO SQUADRON,,45,9/16/18 6:05,4,,8,155 MM DEMOLITION,880,220,49.446035,5.600987,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,BURSTS OBSERVED SW OF LONGUYON NEAR THE R.R.,ANTIAIRCRAFT FAIR ACTIVE BUT NOT ACCURATE,BAR-LE-DUC ROUTE,"TWO TRAINS STANDING STILL, ALSO MOVING FRIEGHT CARS IN YARDS AT LONGUYON.",NONE,FAIR,15000
422,16/09/1918,ST MIHIEL,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,45,9/16/18 6:10,1,,4,155 MM DEMOLITION,440,440,49.446035,5.600987,LONGUYON,FRANCE,,"AMANTY, FRANCE",,,,ONE ANTIAIRCRAFT BATTERY ACTIVE NEAR ETAIN,"GONDRECOURT, VERDUN, ETAIN, DOMMARY, BARONCOURT, ETAIN, ST. MIHIEL, AMANTY","2 HOSTILE BALLOONS SEEN - 2 TRAINS, 1 NORTH, & SOUTH OF DOMMARY BARONCOURT BOTH GOING NORTH",NONE,VERY GOOD,15000
423,16/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,46,9/16/18 12:35,6,,12,155 MM DEMOLITION,1320,220,49.16452,5.89315,CONFLANS,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,BUSRTS TO THE NORTH AND EAST OF THE OBJECTIVE,ANTI AIRCRAFT FAIRLY ACTIVE AND INACCURATE,"BAR-LE-DUC, VERDUN, CONFLANS, FRESNES, AMANTY","1-25 CAR TRAIN AT JARNY GOING SOUTH AT 14:05.  THREE TRAINS WITH STEAM UP IN THE WESTERN YARDSOF METZ.  350 CARS AT CONFLANS, 600 CARS AT BRILY, 500 CARS A DOMMARY-BARONCOURT.  500 CARS AT MEINEVILLE.  200 CARS AT ETAIN.  6 MACHINES ON GROUND AND LANDING ",NONE,GOOD,13650
424,16/09/1918,ST MIHIEL,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,46,9/16/18 12:35,6,,10,115 MM,440,73.33333333,49.16452,5.89315,CONFLANS,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,BUSRTS TO THE NORTH AND EAST OF THE OBJECTIVE,ANTI AIRCRAFT FAIRLY ACTIVE AND INACCURATE,"BAR-LE-DUC, VERDUN, CONFLANS, FRESNES, AMANTY","1-25 CAR TRAIN AT JARNY GOING SOUTH AT 14:05.  THREE TRAINS WITH STEAM UP IN THE WESTERN YARDSOF METZ.  350 CARS AT CONFLANS, 600 CARS AT BRILY, 500 CARS A DOMMARY-BARONCOURT.  500 CARS AT MEINEVILLE.  200 CARS AT ETAIN.  6 MACHINES ON GROUND AND LANDING ",NONE,GOOD,13650
